,Timestamp,Open,High,Low,Close,Volume,Timestamp2,avg,avg2,signal
20,1704432300,21672.1,21690.2,21668.7,21688.5,0,2024-01-05 10:55:00+05:30,21723.260000000002,21730.46963403144,0
21,1704432600,21689.0,21696.15,21682.8,21694.8,0,2024-01-05 11:00:00+05:30,21721.805,21729.070824853738,0
22,1704432900,21693.8,21701.35,21692.35,21700.2,0,2024-01-05 11:05:00+05:30,21720.67,21727.938635643786,0
23,1704433200,21699.9,21703.2,21691.8,21693.2,0,2024-01-05 11:10:00+05:30,21718.795000000002,21726.576336206777,0
24,1704433500,21692.4,21695.95,21666.0,21674.2,0,2024-01-05 11:15:00+05:30,21715.870000000003,21724.522362237883,0
25,1704433800,21672.8,21685.35,21671.4,21685.3,0,2024-01-05 11:20:00+05:30,21713.754999999997,21722.98423038542,0
26,1704434100,21685.7,21688.95,21682.0,21686.2,0,2024-01-05 11:25:00+05:30,21712.005,21721.541711546775,0
27,1704434400,21686.2,21692.6,21683.6,21687.6,0,2024-01-05 11:30:00+05:30,21709.6,21720.210664035138,0
28,1704434700,21687.1,21690.55,21684.7,21686.3,0,2024-01-05 11:35:00+05:30,21706.875000000004,21718.880834072974,0
29,1704435000,21685.9,21685.95,21677.3,21682.8,0,2024-01-05 11:40:00+05:30,21703.945,21717.465899403447,0
30,1704435300,21682.7,21683.55,21665.9,21681.1,0,2024-01-05 11:45:00+05:30,21700.989999999998,21716.039785701352,0
31,1704435600,21679.7,21685.8,21676.95,21683.2,0,2024-01-05 11:50:00+05:30,21698.705,21714.75195096797,0
32,1704435900,21681.4,21685.7,21680.7,21681.6,0,2024-01-05 11:55:00+05:30,21696.394999999997,21713.451874459424,0
33,1704436200,21680.9,21689.3,21679.95,21687.7,0,2024-01-05 12:00:00+05:30,21694.28,21712.441997029644,0
34,1704436500,21687.5,21695.95,21685.8,21695.9,0,2024-01-05 12:05:00+05:30,21692.405000000002,21711.793291263773,0
35,1704436800,21695.5,21699.45,21689.6,21690.7,0,2024-01-05 12:10:00+05:30,21690.07,21710.966103371076,0
36,1704437100,21690.7,21701.8,21689.85,21699.4,0,2024-01-05 12:15:00+05:30,21688.195,21710.51253068986,0
37,1704437400,21699.4,21706.3,21697.35,21701.8,0,2024-01-05 12:20:00+05:30,21688.015,21710.17086281967,0
38,1704437700,21701.0,21703.8,21695.9,21699.3,0,2024-01-05 12:25:00+05:30,21688.585,21709.7445544738,0
39,1704438000,21698.8,21699.75,21691.4,21692.4,0,2024-01-05 12:30:00+05:30,21689.61,21709.064375866987,0
40,1704438300,21691.5,21696.15,21689.7,21692.5,0,2024-01-05 12:35:00+05:30,21689.81,21708.414792499654,0
41,1704438600,21692.1,21694.95,21685.55,21689.8,0,2024-01-05 12:40:00+05:30,21689.559999999998,21707.684800636922,0
42,1704438900,21690.5,21696.05,21685.0,21693.9,0,2024-01-05 12:45:00+05:30,21689.245000000003,21707.144220219787,0
43,1704439200,21693.1,21695.65,21687.85,21688.9,0,2024-01-05 12:50:00+05:30,21689.030000000002,21706.428760603325,0
44,1704439500,21689.0,21692.4,21678.35,21678.6,0,2024-01-05 12:55:00+05:30,21689.25,21705.337436658097,0
45,1704439800,21678.2,21693.7,21678.25,21690.8,0,2024-01-05 13:00:00+05:30,21689.525,21704.76734110288,0
46,1704440100,21690.2,21694.9,21685.7,21693.2,0,2024-01-05 13:05:00+05:30,21689.875,21704.31371988316,0
47,1704440400,21692.9,21700.15,21688.1,21695.8,0,2024-01-05 13:10:00+05:30,21690.285,21703.979848515195,0
48,1704440700,21695.7,21698.9,21688.1,21698.9,0,2024-01-05 13:15:00+05:30,21690.915,21703.780638769502,0
49,1704441000,21698.4,21699.45,21691.0,21695.5,0,2024-01-05 13:20:00+05:30,21691.55,21703.455907837364,0
50,1704441300,21695.4,21697.7,21691.2,21692.8,0,2024-01-05 13:25:00+05:30,21692.135000000002,21703.038029098647,0
51,1704441600,21692.8,21696.8,21683.15,21687.2,0,2024-01-05 13:30:00+05:30,21692.335,21702.41692991831,0
52,1704441900,21687.0,21687.55,21681.4,21685.2,0,2024-01-05 13:35:00+05:30,21692.515000000003,21701.741756196025,0
53,1704442200,21685.8,21685.75,21669.45,21680.1,0,2024-01-05 13:40:00+05:30,21692.135000000002,21700.893059874612,0
54,1704442500,21680.8,21681.6,21674.55,21675.1,0,2024-01-05 13:45:00+05:30,21691.094999999998,21699.88156733051,0
55,1704442800,21674.6,21678.55,21670.95,21673.6,0,2024-01-05 13:50:00+05:30,21690.239999999998,21698.850917631273,0
56,1704443100,21673.2,21683.05,21663.15,21679.3,0,2024-01-05 13:55:00+05:30,21689.235,21698.084214979066,0
57,1704443400,21678.8,21680.95,21659.7,21661.8,0,2024-01-05 14:00:00+05:30,21687.235,21696.66130458773,0
58,1704443700,21661.5,21667.55,21654.45,21656.3,0,2024-01-05 14:05:00+05:30,21685.085,21695.07850832939,0
59,1704444000,21657.3,21660.9,21642.9,21649.2,0,2024-01-05 14:10:00+05:30,21682.925,21693.27935114,0
60,1704444300,21649.6,21656.8,21631.2,21638.7,0,2024-01-05 14:15:00+05:30,21680.235,21691.13898442863,0
61,1704444600,21637.8,21648.5,21629.2,21643.2,0,2024-01-05 14:20:00+05:30,21677.905000000002,21689.25902425496,0
62,1704444900,21642.9,21646.7,21632.75,21643.2,0,2024-01-05 14:25:00+05:30,21675.370000000003,21687.45278800967,0
63,1704445200,21641.9,21666.1,21639.9,21662.5,0,2024-01-05 14:30:00+05:30,21674.05,21686.47424730341,0
64,1704445500,21662.2,21673.1,21653.2,21668.9,0,2024-01-05 14:35:00+05:30,21673.565,21685.78506113465,0
65,1704445800,21669.5,21680.15,21665.05,21679.2,0,2024-01-05 14:40:00+05:30,21672.985,21685.5268234431,0
66,1704446100,21679.1,21694.05,21678.1,21694.1,0,2024-01-05 14:45:00+05:30,21673.03,21685.86302644533,1
67,1704446400,21693.6,21709.45,21693.55,21703.2,0,2024-01-05 14:50:00+05:30,21673.4,21686.542907761203,1
68,1704446700,21702.7,21709.4,21694.6,21703.0,0,2024-01-05 14:55:00+05:30,21673.605,21687.18828392743,1
69,1704447000,21701.4,21724.45,21701.4,21716.4,0,2024-01-05 15:00:00+05:30,21674.65,21688.333841420474,1
70,1704447300,21716.2,21725.45,21703.15,21709.2,0,2024-01-05 15:05:00+05:30,21675.47,21689.152122149084,1
71,1704447600,21710.9,21719.65,21702.6,21715.1,0,2024-01-05 15:10:00+05:30,21676.864999999998,21690.169685986377,1
72,1704447900,21715.6,21715.6,21681.7,21698.6,0,2024-01-05 15:15:00+05:30,21677.534999999996,21690.50028653593,1
73,1704448200,21698.2,21711.35,21695.25,21704.7,0,2024-01-05 15:20:00+05:30,21678.765,21691.05713804433,1
74,1704448500,21705.2,21720.4,21704.1,21709.6,0,2024-01-05 15:25:00+05:30,21680.49,21691.784309101415,1
75,1704685500,21747.6,21754.2,21706.7,21739.1,0,2024-01-08 09:15:00+05:30,21683.765,21693.639826391558,1
76,1704685800,21738.8,21763.95,21713.8,21759.8,0,2024-01-08 09:20:00+05:30,21687.79,21696.234343003656,1
77,1704686100,21761.2,21762.75,21725.35,21725.3,0,2024-01-08 09:25:00+05:30,21690.965,21697.374172689786,1
78,1704686400,21723.8,21730.7,21695.3,21698.1,0,2024-01-08 09:30:00+05:30,21693.055,21697.402636505874,1
79,1704686700,21699.6,21700.9,21674.4,21678.8,0,2024-01-08 09:35:00+05:30,21694.535,21696.673121348784,0
80,1704687000,21679.4,21679.45,21655.2,21670.3,0,2024-01-08 09:40:00+05:30,21696.114999999998,21695.63888129589,0
81,1704687300,21669.4,21670.3,21644.75,21647.4,0,2024-01-08 09:45:00+05:30,21696.325,21693.74716046076,0
82,1704687600,21648.2,21684.15,21647.8,21679.7,0,2024-01-08 09:50:00+05:30,21698.15,21693.196291423086,0
83,1704687900,21678.9,21691.3,21674.95,21675.3,0,2024-01-08 09:55:00+05:30,21698.79,21692.494476073163,0
84,1704688200,21675.2,21695.2,21667.85,21686.7,0,2024-01-08 10:00:00+05:30,21699.68,21692.267241717353,0
85,1704688500,21686.1,21686.1,21674.95,21678.9,0,2024-01-08 10:05:00+05:30,21699.665,21691.74303615981,0
86,1704688800,21679.5,21697.85,21679.5,21692.9,0,2024-01-08 10:10:00+05:30,21699.605000000003,21691.7884072908,1
87,1704689100,21692.8,21698.8,21678.2,21679.1,0,2024-01-08 10:15:00+05:30,21698.4,21691.29082269116,0
88,1704689400,21678.2,21695.4,21677.0,21688.6,0,2024-01-08 10:20:00+05:30,21697.68,21691.185300232682,0
89,1704689700,21688.0,21701.05,21685.75,21698.6,0,2024-01-08 10:25:00+05:30,21696.79,21691.476072772577,1
90,1704690000,21699.3,21724.5,21698.85,21724.5,0,2024-01-08 10:30:00+05:30,21697.555,21692.77112874228,1
91,1704690300,21723.5,21723.5,21702.55,21704.2,0,2024-01-08 10:35:00+05:30,21697.010000000002,21693.219319771993,1
92,1704690600,21703.9,21707.0,21676.15,21678.6,0,2024-01-08 10:40:00+05:30,21696.010000000002,21692.64601311427,0
93,1704690900,21678.4,21683.95,21673.05,21673.3,0,2024-01-08 10:45:00+05:30,21694.44,21691.88734593332,0
94,1704691200,21672.9,21674.55,21650.05,21650.1,0,2024-01-08 10:50:00+05:30,21691.465,21690.248626484958,0
95,1704691500,21647.8,21649.95,21633.45,21634.8,0,2024-01-08 10:55:00+05:30,21686.25,21688.074170544372,0
96,1704691800,21634.9,21653.7,21634.7,21653.2,0,2024-01-08 11:00:00+05:30,21680.920000000002,21686.70655601322,0
97,1704692100,21653.1,21653.1,21600.35,21616.1,0,2024-01-08 11:05:00+05:30,21675.46,21683.937671463682,0
98,1704692400,21615.5,21621.35,21600.05,21620.0,0,2024-01-08 11:10:00+05:30,21671.555,21681.430311798442,0
99,1704692700,21620.3,21626.2,21605.2,21626.2,0,2024-01-08 11:15:00+05:30,21668.925,21679.264417218114,0
100,1704693000,21625.7,21629.9,21616.05,21629.9,0,2024-01-08 11:20:00+05:30,21666.905,21677.328557719364,0
101,1704693300,21629.2,21630.95,21619.9,21628.2,0,2024-01-08 11:25:00+05:30,21665.945,21675.401947612725,0
102,1704693600,21628.7,21631.55,21617.8,21628.6,0,2024-01-08 11:30:00+05:30,21663.39,21673.566577118112,0
103,1704693900,21630.6,21641.65,21629.65,21636.5,0,2024-01-08 11:35:00+05:30,21661.45,21672.112985858577,0
104,1704694200,21636.6,21643.15,21634.85,21639.3,0,2024-01-08 11:40:00+05:30,21659.079999999998,21670.826202099415,0
105,1704694500,21638.7,21640.5,21618.6,21626.6,0,2024-01-08 11:45:00+05:30,21656.465,21669.091841232774,0
106,1704694800,21626.6,21629.75,21562.5,21570.2,0,2024-01-08 11:50:00+05:30,21650.329999999998,21665.21372981188,0
107,1704695100,21568.3,21577.8,21552.75,21557.1,0,2024-01-08 11:55:00+05:30,21644.23,21660.97397570161,0
108,1704695400,21557.2,21574.85,21556.15,21568.8,0,2024-01-08 12:00:00+05:30,21638.239999999998,21657.35930998782,0
109,1704695700,21567.2,21590.0,21563.1,21583.7,0,2024-01-08 12:05:00+05:30,21632.495,21654.470709596142,0
110,1704696000,21583.8,21592.6,21574.35,21586.2,0,2024-01-08 12:10:00+05:30,21625.579999999998,21651.793426866883,0
111,1704696300,21585.8,21593.95,21577.6,21586.0,0,2024-01-08 12:15:00+05:30,21619.67,21649.213292479948,0
112,1704696600,21587.1,21589.1,21578.75,21586.6,0,2024-01-08 12:20:00+05:30,21615.07,21646.75786924544,0
113,1704696900,21586.1,21591.05,21579.95,21585.1,0,2024-01-08 12:25:00+05:30,21610.66,21644.339913588756,0
114,1704697200,21585.3,21611.25,21582.7,21608.1,0,2024-01-08 12:30:00+05:30,21608.559999999998,21642.918740506844,0
115,1704697500,21608.9,21609.3,21597.85,21607.4,0,2024-01-08 12:35:00+05:30,21607.19,21641.52584872226,0
116,1704697800,21607.5,21607.5,21593.25,21601.4,0,2024-01-08 12:40:00+05:30,21604.6,21639.95228602727,0
117,1704698100,21600.8,21603.2,21588.4,21591.5,0,2024-01-08 12:45:00+05:30,21603.370000000003,21638.05219637914,0
118,1704698400,21591.1,21591.4,21580.4,21585.7,0,2024-01-08 12:50:00+05:30,21601.655,21635.999169070154,0
119,1704698700,21585.1,21585.1,21566.05,21569.2,0,2024-01-08 12:55:00+05:30,21598.805,21633.3795938125,0
120,1704699000,21568.6,21586.0,21566.1,21577.2,0,2024-01-08 13:00:00+05:30,21596.17,21631.17647248652,0
121,1704699300,21577.8,21581.2,21571.9,21575.2,0,2024-01-08 13:05:00+05:30,21593.52,21628.98131670274,0
122,1704699600,21574.2,21579.1,21568.45,21575.8,0,2024-01-08 13:10:00+05:30,21590.879999999997,21626.89577487126,0
123,1704699900,21575.6,21580.1,21572.9,21578.0,0,2024-01-08 13:15:00+05:30,21587.954999999998,21624.978293503762,0
124,1704700200,21579.2,21592.9,21576.65,21578.4,0,2024-01-08 13:20:00+05:30,21584.91,21623.15169375852,0
125,1704700500,21579.1,21592.3,21578.8,21582.4,0,2024-01-08 13:25:00+05:30,21582.7,21621.553588120933,0
126,1704700800,21582.3,21596.65,21580.75,21586.2,0,2024-01-08 13:30:00+05:30,21583.5,21620.167172900503,0
127,1704701100,21586.8,21586.85,21574.05,21577.9,0,2024-01-08 13:35:00+05:30,21584.54,21618.509636708324,0
128,1704701400,21578.2,21581.8,21557.9,21562.2,0,2024-01-08 13:40:00+05:30,21584.21,21616.30141566094,0
129,1704701700,21562.2,21578.45,21552.3,21574.6,0,2024-01-08 13:45:00+05:30,21583.755,21614.666066027177,0
130,1704702000,21574.3,21576.45,21566.1,21572.7,0,2024-01-08 13:50:00+05:30,21583.08,21613.02033794768,0
131,1704702300,21572.4,21585.6,21569.8,21585.2,0,2024-01-08 13:55:00+05:30,21583.04,21611.929344302676,0
132,1704702600,21584.4,21599.8,21578.15,21598.2,0,2024-01-08 14:00:00+05:30,21583.62,21611.390938643748,0
133,1704702900,21598.4,21598.6,21576.15,21578.2,0,2024-01-08 14:05:00+05:30,21583.275,21610.08933320674,0
134,1704703200,21578.2,21590.3,21577.2,21587.2,0,2024-01-08 14:10:00+05:30,21582.230000000003,21609.191712296673,0
135,1704703500,21586.9,21592.35,21578.5,21591.9,0,2024-01-08 14:15:00+05:30,21581.455,21608.513605932098,0
136,1704703800,21592.2,21592.8,21551.85,21561.9,0,2024-01-08 14:20:00+05:30,21579.48,21606.685621385743,0
137,1704704100,21561.3,21567.35,21547.3,21549.8,0,2024-01-08 14:25:00+05:30,21577.394999999997,21604.45481270395,0
138,1704704400,21550.2,21557.95,21524.0,21526.2,0,2024-01-08 14:30:00+05:30,21574.420000000002,21601.385996519482,0
139,1704704700,21524.4,21540.2,21515.5,21526.7,0,2024-01-08 14:35:00+05:30,21572.295000000002,21598.457133910877,0
140,1704705000,21526.2,21534.25,21519.9,21527.2,0,2024-01-08 14:40:00+05:30,21569.795000000002,21595.662736502607,0
141,1704705300,21526.1,21538.05,21525.35,21538.1,0,2024-01-08 14:45:00+05:30,21567.94,21593.405374286816,0
142,1704705600,21538.6,21540.9,21531.3,21533.1,0,2024-01-08 14:50:00+05:30,21565.805,21591.04045764812,0
143,1704705900,21532.3,21532.75,21522.15,21527.4,0,2024-01-08 14:55:00+05:30,21563.275,21588.544753426628,0
144,1704706200,21527.1,21541.55,21511.35,21515.1,0,2024-01-08 15:00:00+05:30,21560.11,21585.664567017742,0
145,1704706500,21516.6,21530.25,21509.7,21528.0,0,2024-01-08 15:05:00+05:30,21557.390000000003,21583.403211448418,0
146,1704706800,21528.1,21531.65,21499.05,21507.3,0,2024-01-08 15:10:00+05:30,21553.445,21580.418771783774,0
147,1704707100,21507.9,21517.0,21492.9,21502.9,0,2024-01-08 15:15:00+05:30,21549.695,21577.378819949117,0
148,1704707400,21503.2,21514.1,21497.0,21508.5,0,2024-01-08 15:20:00+05:30,21547.01,21574.677689755033,0
149,1704707700,21508.9,21514.35,21506.3,21511.3,0,2024-01-08 15:25:00+05:30,21543.845,21572.192290156796,0
150,1704771900,21653.6,21673.65,21632.2,21646.6,0,2024-01-09 09:15:00+05:30,21547.54,21575.110239562415,1
151,1704772200,21646.2,21661.1,21645.35,21655.6,0,2024-01-09 09:20:00+05:30,21551.059999999998,21578.266700756045,1
152,1704772500,21656.0,21672.2,21655.6,21664.6,0,2024-01-09 09:25:00+05:30,21554.38,21581.65232033424,1
153,1704772800,21663.8,21669.85,21643.7,21643.7,0,2024-01-09 09:30:00+05:30,21557.655000000002,21584.085562674074,1
154,1704773100,21644.2,21650.0,21624.05,21634.1,0,2024-01-09 09:35:00+05:30,21560.0,21586.046913157443,1
155,1704773400,21633.9,21633.9,21602.35,21607.7,0,2024-01-09 09:40:00+05:30,21560.79,21586.896053817934,1
156,1704773700,21606.6,21624.25,21604.85,21624.2,0,2024-01-09 09:45:00+05:30,21563.905000000002,21588.358953668212,1
157,1704774000,21623.7,21630.15,21594.45,21617.8,0,2024-01-09 09:50:00+05:30,21567.305,21589.51350450475,1
158,1704774300,21617.6,21629.6,21614.6,21625.8,0,2024-01-09 09:55:00+05:30,21572.285,21590.936504328092,1
159,1704774600,21625.5,21643.95,21625.5,21635.0,0,2024-01-09 10:00:00+05:30,21577.7,21592.66448455052,1
160,1704774900,21634.5,21649.65,21634.2,21640.4,0,2024-01-09 10:05:00+05:30,21583.36,21594.53646554854,1
161,1704775200,21639.4,21658.95,21639.45,21657.3,0,2024-01-09 10:10:00+05:30,21589.32,21596.997780625068,1
162,1704775500,21657.2,21674.2,21653.9,21673.3,0,2024-01-09 10:15:00+05:30,21596.329999999998,21599.990024522125,1
163,1704775800,21673.1,21695.4,21673.1,21689.4,0,2024-01-09 10:20:00+05:30,21604.43,21603.496298070277,1
164,1704776100,21689.7,21692.05,21680.5,21686.3,0,2024-01-09 10:25:00+05:30,21612.989999999998,21606.74350206752,1
165,1704776400,21685.9,21691.0,21682.45,21686.0,0,2024-01-09 10:30:00+05:30,21620.89,21609.851600025657,1
166,1704776700,21686.2,21693.45,21684.45,21689.1,0,2024-01-09 10:35:00+05:30,21629.98,21612.959380416807,1
167,1704777000,21688.3,21710.1,21687.85,21707.8,0,2024-01-09 10:40:00+05:30,21640.225,21616.67862040046,1
168,1704777300,21707.6,21710.35,21691.6,21692.1,0,2024-01-09 10:45:00+05:30,21649.405000000002,21619.63632156123,1
169,1704777600,21692.2,21694.55,21687.4,21691.8,0,2024-01-09 10:50:00+05:30,21658.43,21622.466269735298,1
170,1704777900,21691.3,21691.35,21675.95,21680.1,0,2024-01-09 10:55:00+05:30,21660.105,21624.72641602019,1
171,1704778200,21680.2,21686.1,21677.2,21682.9,0,2024-01-09 11:00:00+05:30,21661.47,21627.007733039005,1
172,1704778500,21683.0,21709.85,21683.0,21708.9,0,2024-01-09 11:05:00+05:30,21663.684999999998,21630.219194488454,1
173,1704778800,21708.4,21712.55,21695.4,21695.8,0,2024-01-09 11:10:00+05:30,21666.29,21632.790990783025,1
174,1704779100,21694.9,21699.5,21682.35,21682.6,0,2024-01-09 11:15:00+05:30,21668.715,21634.744285262124,1
175,1704779400,21683.3,21689.05,21676.0,21682.7,0,2024-01-09 11:20:00+05:30,21672.465,21636.624901526353,1
176,1704779700,21684.5,21691.0,21679.2,21686.8,0,2024-01-09 11:25:00+05:30,21675.594999999998,21638.59255244689,1
177,1704780000,21687.6,21701.65,21687.55,21698.3,0,2024-01-09 11:30:00+05:30,21679.62,21640.934020978384,1
178,1704780300,21699.2,21702.1,21693.6,21697.7,0,2024-01-09 11:35:00+05:30,21683.215,21643.160137802763,1
179,1704780600,21698.6,21701.15,21692.55,21695.2,0,2024-01-09 11:40:00+05:30,21686.225,21645.20091671246,1
180,1704780900,21696.8,21713.4,21694.3,21705.6,0,2024-01-09 11:45:00+05:30,21689.484999999997,21647.569508213932,1
181,1704781200,21706.3,21709.2,21692.15,21692.2,0,2024-01-09 11:50:00+05:30,21691.23,21649.31972357809,1
182,1704781500,21693.7,21702.15,21690.1,21699.3,0,2024-01-09 11:55:00+05:30,21692.53,21651.279734418167,1
183,1704781800,21700.3,21706.25,21691.25,21695.2,0,2024-01-09 12:00:00+05:30,21692.82,21653.00209777432,1
184,1704782100,21695.2,21700.5,21684.8,21684.8,0,2024-01-09 12:05:00+05:30,21692.745,21654.24907433219,1
185,1704782400,21686.2,21694.4,21683.55,21690.4,0,2024-01-09 12:10:00+05:30,21692.965,21655.666757691713,1
186,1704782700,21691.6,21707.35,21688.25,21703.4,0,2024-01-09 12:15:00+05:30,21693.68,21657.53864954694,1
187,1704783000,21703.9,21707.45,21694.65,21703.9,0,2024-01-09 12:20:00+05:30,21693.485,21659.35674172157,1
188,1704783300,21704.8,21712.8,21703.95,21705.6,0,2024-01-09 12:25:00+05:30,21694.159999999996,21661.17020283053,1
189,1704783600,21705.4,21710.65,21697.95,21701.9,0,2024-01-09 12:30:00+05:30,21694.665,21662.767449778356,1
190,1704783900,21702.7,21724.45,21700.1,21704.8,0,2024-01-09 12:35:00+05:30,21695.9,21664.415785081168,1
191,1704784200,21705.4,21709.95,21703.55,21704.1,0,2024-01-09 12:40:00+05:30,21696.96,21665.972028803477,1
192,1704784500,21704.9,21712.95,21702.8,21708.8,0,2024-01-09 12:45:00+05:30,21696.955,21667.651557085694,1
193,1704784800,21708.5,21713.35,21706.2,21710.0,0,2024-01-09 12:50:00+05:30,21697.665,21669.312280337235,1
194,1704785100,21710.9,21720.1,21708.1,21715.2,0,2024-01-09 12:55:00+05:30,21699.295000000002,21671.111798755384,1
195,1704785400,21714.9,21717.9,21709.7,21713.7,0,2024-01-09 13:00:00+05:30,21700.845,21672.781924294388,1
196,1704785700,21714.4,21720.7,21712.2,21718.4,0,2024-01-09 13:05:00+05:30,21702.425,21674.570868439707,1
197,1704786000,21718.4,21719.6,21703.7,21706.3,0,2024-01-09 13:10:00+05:30,21702.825,21675.81514810874,1
198,1704786300,21706.8,21714.2,21703.15,21705.7,0,2024-01-09 13:15:00+05:30,21703.225,21676.98710308487,1
199,1704786600,21707.2,21710.55,21695.95,21699.3,0,2024-01-09 13:20:00+05:30,21703.43,21677.86211865017,1
200,1704786900,21699.9,21713.15,21699.95,21710.7,0,2024-01-09 13:25:00+05:30,21703.685,21679.149878703105,1
201,1704787200,21710.8,21714.2,21703.75,21705.1,0,2024-01-09 13:30:00+05:30,21704.329999999998,21680.167530518673,1
202,1704787500,21705.9,21707.65,21694.3,21700.8,0,2024-01-09 13:35:00+05:30,21704.405000000002,21680.976646968924,1
203,1704787800,21701.6,21705.0,21698.15,21701.4,0,2024-01-09 13:40:00+05:30,21704.715,21681.777562774063,1
204,1704788100,21702.3,21704.75,21694.5,21695.6,0,2024-01-09 13:45:00+05:30,21705.255,21682.319619135866,1
205,1704788400,21696.3,21699.15,21682.35,21691.7,0,2024-01-09 13:50:00+05:30,21705.32,21682.68747720897,1
206,1704788700,21691.5,21693.95,21671.85,21678.1,0,2024-01-09 13:55:00+05:30,21704.055,21682.50757614195,0
207,1704789000,21678.8,21689.45,21675.4,21686.4,0,2024-01-09 14:00:00+05:30,21703.18,21682.660220214817,1
208,1704789300,21687.2,21692.9,21663.35,21663.4,0,2024-01-09 14:05:00+05:30,21701.07,21681.904917461296,0
209,1704789600,21663.8,21673.3,21649.0,21655.4,0,2024-01-09 14:10:00+05:30,21698.745000000003,21680.865508933402,0
210,1704789900,21656.6,21661.9,21608.85,21609.2,0,2024-01-09 14:15:00+05:30,21693.965000000004,21678.055096818367,0
211,1704790200,21608.2,21616.6,21582.6,21604.3,0,2024-01-09 14:20:00+05:30,21688.975,21675.162740080395,0
212,1704790500,21604.8,21604.85,21555.75,21559.3,0,2024-01-09 14:25:00+05:30,21681.5,21670.6191032145,0
213,1704790800,21561.4,21606.75,21559.7,21591.7,0,2024-01-09 14:30:00+05:30,21675.585,21667.524236421774,0
214,1704791100,21592.8,21599.0,21570.45,21588.1,0,2024-01-09 14:35:00+05:30,21669.23,21664.409560483666,0
215,1704791400,21588.9,21591.7,21545.95,21555.2,0,2024-01-09 14:40:00+05:30,21661.305,21660.12683262156,0
216,1704791700,21556.5,21580.9,21555.6,21564.6,0,2024-01-09 14:45:00+05:30,21653.614999999998,21656.380682322677,0
217,1704792000,21566.1,21585.0,21554.9,21579.2,0,2024-01-09 14:50:00+05:30,21647.260000000002,21653.35398889826,0
218,1704792300,21578.7,21585.7,21570.15,21576.4,0,2024-01-09 14:55:00+05:30,21640.795000000002,21650.336185412056,0
219,1704792600,21576.0,21580.95,21553.0,21563.6,0,2024-01-09 15:00:00+05:30,21634.010000000002,21646.93476637629,0
220,1704792900,21563.8,21570.1,21550.1,21559.4,0,2024-01-09 15:05:00+05:30,21626.445,21643.502030439966,0
221,1704793200,21560.9,21562.2,21533.1,21542.1,0,2024-01-09 15:10:00+05:30,21618.295000000002,21639.52548022663,0
222,1704793500,21543.2,21545.55,21529.55,21530.0,0,2024-01-09 15:15:00+05:30,21609.754999999997,21635.230363355,0
223,1704793800,21532.1,21546.25,21517.85,21545.2,0,2024-01-09 15:20:00+05:30,21601.945,21631.69976087049,0
224,1704794100,21545.4,21558.1,21544.45,21551.9,0,2024-01-09 15:25:00+05:30,21594.760000000002,21628.570358483415,0
225,1704858300,21529.3,21564.5,21517.85,21553.45,0,2024-01-10 09:15:00+05:30,21587.847499999996,21625.6244620723,0
